genres,app_name,title,early_access,id,year
Sports,Lords of Football: United States,Lords of Football: United States,False,230692,2013
Strategy,Lords of Football: United States,Lords of Football: United States,False,230692,2013
Action,Painkiller Hell & Damnation: Demonic Vacation at the Blood Sea,Painkiller Hell &amp; Damnation: Demonic Vacation at the Blood Sea,False,229290,2013
Casual,Soundodger+,Soundodger+,False,247140,2013
Indie,Soundodger+,Soundodger+,False,247140,2013
Adventure,The Wolf Among Us,The Wolf Among Us,False,250320,2013
Simulation,Knights and Merchants,Knights and Merchants,False,253900,2013
Strategy,Knights and Merchants,Knights and Merchants,False,253900,2013
Adventure,Eleusis,Eleusis,False,251310,2013
Indie,Eleusis,Eleusis,False,251310,2013
Casual,Bridge Constructor,Bridge Constructor,False,250460,2013
Indie,Bridge Constructor,Bridge Constructor,False,250460,2013
Simulation,Bridge Constructor,Bridge Constructor,False,250460,2013
Casual,Bad Hotel,Bad Hotel,False,231720,2013
Indie,Bad Hotel,Bad Hotel,False,231720,2013
Action,140,140,False,242820,2013
Indie,140,140,False,242820,2013
Simulation,Train Simulator: Pacific Surfliner® LA - San Diego Route,Train Simulator: Pacific Surfliner® LA - San Diego Route,False,222606,2013
Simulation,Train Simulator: BNSF ES44DC Loco Add-On,Train Simulator: BNSF ES44DC Loco Add-On,False,222611,2013
Adventure,Face Noir,Face Noir,False,244690,2013
Indie,Face Noir,Face Noir,False,244690,2013
Action,Dark Matter,Dark Matter,False,251410,2013
Indie,Dark Matter,Dark Matter,False,251410,2013
Simulation,Tropico 4: Apocalypse,Tropico 4: Apocalypse,False,205636,2013
Strategy,Tropico 4: Apocalypse,Tropico 4: Apocalypse,False,205636,2013
Adventure,"I Have No Mouth, and I Must Scream","I Have No Mouth, and I Must Scream",False,245390,1996
Action,Super Amazing Wagon Adventure,Super Amazing Wagon Adventure,False,250500,2013
Adventure,Super Amazing Wagon Adventure,Super Amazing Wagon Adventure,False,250500,2013
Indie,Super Amazing Wagon Adventure,Super Amazing Wagon Adventure,False,250500,2013
Action,Space Rangers HD: A War Apart,Space Rangers HD: A War Apart,False,214730,2013
Adventure,Space Rangers HD: A War Apart,Space Rangers HD: A War Apart,False,214730,2013
RPG,Space Rangers HD: A War Apart,Space Rangers HD: A War Apart,False,214730,2013
Simulation,Space Rangers HD: A War Apart,Space Rangers HD: A War Apart,False,214730,2013
Strategy,Space Rangers HD: A War Apart,Space Rangers HD: A War Apart,False,214730,2013
Adventure,Secret Files: Sam Peters,Secret Files: Sam Peters,False,257220,2013
Adventure,Goodbye Deponia,Goodbye Deponia,False,241910,2013
Indie,Goodbye Deponia,Goodbye Deponia,False,241910,2013
Adventure,Knytt Underground,Knytt Underground,False,248190,2013
Indie,Knytt Underground,Knytt Underground,False,248190,2013
Action,Deus Ex: Human Revolution - Director's Cut,Deus Ex: Human Revolution - Director's Cut,False,238010,2013
RPG,Deus Ex: Human Revolution - Director's Cut,Deus Ex: Human Revolution - Director's Cut,False,238010,2013
Action,Contagion,Contagion,False,238430,2013
Adventure,Contagion,Contagion,False,238430,2013
Indie,Contagion,Contagion,False,238430,2013
Action,Blood of the Werewolf,Blood of the Werewolf,False,260250,2014
Indie,Blood of the Werewolf,Blood of the Werewolf,False,260250,2014
Action,FORCED Original Soundtrack,FORCED Original Soundtrack,False,260880,2013
Indie,FORCED Original Soundtrack,FORCED Original Soundtrack,False,260880,2013
RPG,FORCED Original Soundtrack,FORCED Original Soundtrack,False,260880,2013
Action,Slender: The Arrival,Slender: The Arrival,False,252330,2013
Adventure,Slender: The Arrival,Slender: The Arrival,False,252330,2013
Indie,Slender: The Arrival,Slender: The Arrival,False,252330,2013
Action,Saints Row IV - The Super Saints Pack,Saints Row IV - The Super Saints Pack,False,247298,2013
Adventure,Saints Row IV - The Super Saints Pack,Saints Row IV - The Super Saints Pack,False,247298,2013
Action,Master Reboot,Master Reboot,False,251850,2013
Adventure,Master Reboot,Master Reboot,False,251850,2013
Indie,Master Reboot,Master Reboot,False,251850,2013
Action,Saints Row IV: Brady Games Pack,Saints Row IV: Brady Games Pack,False,247290,2013
Adventure,Saints Row IV: Brady Games Pack,Saints Row IV: Brady Games Pack,False,247290,2013
Action,Alone in the Dark: The New Nightmare,Alone in the Dark: The New Nightmare,False,259190,2013
Adventure,Alone in the Dark: The New Nightmare,Alone in the Dark: The New Nightmare,False,259190,2013
Action,Alone in the Dark,Alone in the Dark,False,259170,2008
Adventure,Alone in the Dark,Alone in the Dark,False,259170,2008
Action,The Typing of The Dead: Overkill,The Typing of The Dead: Overkill,False,246580,2013
Action,Deadly Premonition: The Director's Cut,Deadly Premonition: The Director's Cut,False,247660,2013
Adventure,Deadly Premonition: The Director's Cut,Deadly Premonition: The Director's Cut,False,247660,2013
Strategy,Civilization V - Scrambled Nations Map Pack,Civilization V - Scrambled Nations Map Pack,False,235585,2013
Action,State of Decay,State of Decay,False,241540,2013
RPG,State of Decay,State of Decay,False,241540,2013
Simulation,State of Decay,State of Decay,False,241540,2013
Casual,YOU DON'T KNOW JACK MOVIES,YOU DON'T KNOW JACK MOVIES,False,260000,1997
Indie,YOU DON'T KNOW JACK MOVIES,YOU DON'T KNOW JACK MOVIES,False,260000,1997
Casual,YOU DON'T KNOW JACK Vol. 6 The Lost Gold,YOU DON'T KNOW JACK Vol. 6 The Lost Gold,False,260080,2003
Indie,YOU DON'T KNOW JACK Vol. 6 The Lost Gold,YOU DON'T KNOW JACK Vol. 6 The Lost Gold,False,260080,2003
Casual,YOU DON'T KNOW JACK SPORTS,YOU DON'T KNOW JACK SPORTS,False,260020,1996
Indie,YOU DON'T KNOW JACK SPORTS,YOU DON'T KNOW JACK SPORTS,False,260020,1996
Casual,YOU DON'T KNOW JACK TELEVISION,YOU DON'T KNOW JACK TELEVISION,False,260040,1997
Indie,YOU DON'T KNOW JACK TELEVISION,YOU DON'T KNOW JACK TELEVISION,False,260040,1997
Casual,YOU DON'T KNOW JACK Vol. 4 The Ride,YOU DON'T KNOW JACK Vol. 4 The Ride,False,259980,1998
Indie,YOU DON'T KNOW JACK Vol. 4 The Ride,YOU DON'T KNOW JACK Vol. 4 The Ride,False,259980,1998
Casual,YOU DON'T KNOW JACK Vol. 3,YOU DON'T KNOW JACK Vol. 3,False,259960,1997
Indie,YOU DON'T KNOW JACK Vol. 3,YOU DON'T KNOW JACK Vol. 3,False,259960,1997
Casual,YOU DON'T KNOW JACK Vol. 1 XL,YOU DON'T KNOW JACK Vol. 1 XL,False,252730,1995
Indie,YOU DON'T KNOW JACK Vol. 1 XL,YOU DON'T KNOW JACK Vol. 1 XL,False,252730,1995
Casual,YOU DON'T KNOW JACK Vol. 2,YOU DON'T KNOW JACK Vol. 2,False,259940,1996
Indie,YOU DON'T KNOW JACK Vol. 2,YOU DON'T KNOW JACK Vol. 2,False,259940,1996
Action,Gentlemen!,Gentlemen!,False,253570,2013
Indie,Gentlemen!,Gentlemen!,False,253570,2013
Action,Call of Duty: Ghosts - Season Pass,Call of Duty: Ghosts - Season Pass,False,255160,2013
Casual,Sid Meier’s Ace Patrol: Pacific Skies,Sid Meier’s Ace Patrol: Pacific Skies,False,244090,2013
Strategy,Sid Meier’s Ace Patrol: Pacific Skies,Sid Meier’s Ace Patrol: Pacific Skies,False,244090,2013
Action,King Arthur's Gold,King Arthur's Gold,False,219830,2013
Indie,King Arthur's Gold,King Arthur's Gold,False,219830,2013
Casual,YOU DON'T KNOW JACK HEADRUSH,YOU DON'T KNOW JACK HEADRUSH,False,260060,1998
Indie,YOU DON'T KNOW JACK HEADRUSH,YOU DON'T KNOW JACK HEADRUSH,False,260060,1998
Strategy,Age of Empires II HD: The Forgotten,Age of Empires II HD: The Forgotten,False,239550,2013
Adventure,Desktop Dungeons,Desktop Dungeons,False,226620,2013
Casual,Desktop Dungeons,Desktop Dungeons,False,226620,2013
Indie,Desktop Dungeons,Desktop Dungeons,False,226620,2013
RPG,Desktop Dungeons,Desktop Dungeons,False,226620,2013
Strategy,Desktop Dungeons,Desktop Dungeons,False,226620,2013
Adventure,Desktop Dungeons Soundtrack,Desktop Dungeons Soundtrack,False,261420,2013
Casual,Desktop Dungeons Soundtrack,Desktop Dungeons Soundtrack,False,261420,2013
Indie,Desktop Dungeons Soundtrack,Desktop Dungeons Soundtrack,False,261420,2013
RPG,Desktop Dungeons Soundtrack,Desktop Dungeons Soundtrack,False,261420,2013
Strategy,Desktop Dungeons Soundtrack,Desktop Dungeons Soundtrack,False,261420,2013
Adventure,Desktop Dungeons Goatperson DLC,Desktop Dungeons Goatperson DLC,False,261421,2013
Casual,Desktop Dungeons Goatperson DLC,Desktop Dungeons Goatperson DLC,False,261421,2013
Indie,Desktop Dungeons Goatperson DLC,Desktop Dungeons Goatperson DLC,False,261421,2013
RPG,Desktop Dungeons Goatperson DLC,Desktop Dungeons Goatperson DLC,False,261421,2013
Strategy,Desktop Dungeons Goatperson DLC,Desktop Dungeons Goatperson DLC,False,261421,2013
Simulation,Adventure Park,Adventure Park,False,256050,2013
Strategy,Adventure Park,Adventure Park,False,256050,2013
Action,Risk of Rain,Risk of Rain,False,248820,2013
Indie,Risk of Rain,Risk of Rain,False,248820,2013
RPG,Risk of Rain,Risk of Rain,False,248820,2013
Indie,Long Live The Queen,Long Live The Queen,False,251990,2013
RPG,Long Live The Queen,Long Live The Queen,False,251990,2013
Simulation,Long Live The Queen,Long Live The Queen,False,251990,2013
Strategy,Long Live The Queen,Long Live The Queen,False,251990,2013
Indie,Project Zomboid,Project Zomboid,True,108600,2013
RPG,Project Zomboid,Project Zomboid,True,108600,2013
Simulation,Project Zomboid,Project Zomboid,True,108600,2013
Early Access,Project Zomboid,Project Zomboid,True,108600,2013
Action,Poöf,Poöf,False,243280,2013
Indie,Poöf,Poöf,False,243280,2013
Strategy,Poöf,Poöf,False,243280,2013
Action,Zombie Driver HD Burning Garden of Slaughter,Zombie Driver HD Burning Garden of Slaughter,False,220825,2013
Indie,Zombie Driver HD Burning Garden of Slaughter,Zombie Driver HD Burning Garden of Slaughter,False,220825,2013
Racing,Zombie Driver HD Burning Garden of Slaughter,Zombie Driver HD Burning Garden of Slaughter,False,220825,2013
Action,PixelJunk™ Shooter,PixelJunk™ Shooter,False,255870,2013
Strategy,XCOM: Enemy Within,XCOM: Enemy Within,False,225340,2013
Action,Batman: Arkham Origins - New Millennium Skins Pack,Batman: Arkham Origins - New Millennium Skins Pack,False,237620,2013
Adventure,Batman: Arkham Origins - New Millennium Skins Pack,Batman: Arkham Origins - New Millennium Skins Pack,False,237620,2013
Free to Play,Pinball Arcade: Season Two Pro Pack,Pinball Arcade: Season Two Pro Pack,False,238273,2013
Simulation,Pinball Arcade: Season Two Pro Pack,Pinball Arcade: Season Two Pro Pack,False,238273,2013
Free to Play,Pinball Arcade: Season One Pro Pack,Pinball Arcade: Season One Pro Pack,False,238271,2013
Simulation,Pinball Arcade: Season One Pro Pack,Pinball Arcade: Season One Pro Pack,False,238271,2013
Free to Play,Pinball Arcade: Season Two Table Pack,Pinball Arcade: Season Two Table Pack,False,238272,2013
Simulation,Pinball Arcade: Season Two Table Pack,Pinball Arcade: Season Two Table Pack,False,238272,2013
Free to Play,Pinball Arcade: Season One Table Pack,Pinball Arcade: Season One Table Pack,False,238270,2013
Simulation,Pinball Arcade: Season One Table Pack,Pinball Arcade: Season One Table Pack,False,238270,2013
Adventure,99 Spirits - Art Book + Music Collection,99 Spirits - Art Book + Music Collection,False,262141,2013
Indie,99 Spirits - Art Book + Music Collection,99 Spirits - Art Book + Music Collection,False,262141,2013
RPG,99 Spirits - Art Book + Music Collection,99 Spirits - Art Book + Music Collection,False,262141,2013
Strategy,Company of Heroes 2 - Victory at Stalingrad Mission Pack,Company of Heroes 2 - Victory at Stalingrad Mission Pack,False,231480,2013
Strategy,CoH 2 - Soviet Skin: (M) Two Tone Don Front,CoH 2 - Soviet Skin: (M) Two Tone Don Front,False,249110,2013
Action,Bloody Trapland,Bloody Trapland,False,257750,2013
Adventure,Bloody Trapland,Bloody Trapland,False,257750,2013
Casual,Bloody Trapland,Bloody Trapland,False,257750,2013
Indie,Bloody Trapland,Bloody Trapland,False,257750,2013
Action,Signal Ops,Signal Ops,False,257770,2013
Indie,Signal Ops,Signal Ops,False,257770,2013
Strategy,Signal Ops,Signal Ops,False,257770,2013
Simulation,Bridge It +,Bridge It +,False,248370,2013
RPG,Expansion - Crusader Kings II: Sons of Abraham,Expansion - Crusader Kings II: Sons of Abraham,False,226667,2013
Simulation,Expansion - Crusader Kings II: Sons of Abraham,Expansion - Crusader Kings II: Sons of Abraham,False,226667,2013
Strategy,Expansion - Crusader Kings II: Sons of Abraham,Expansion - Crusader Kings II: Sons of Abraham,False,226667,2013
Action,Kingdoms Rise,Kingdoms Rise,True,248630,2013
Indie,Kingdoms Rise,Kingdoms Rise,True,248630,2013
RPG,Kingdoms Rise,Kingdoms Rise,True,248630,2013
Early Access,Kingdoms Rise,Kingdoms Rise,True,248630,2013
Casual,Rocksmith® 2014 – Green Day - “American Idiot”,Rocksmith® 2014 – Green Day - “American Idiot”,False,258366,2013
Simulation,Rocksmith® 2014 – Green Day - “American Idiot”,Rocksmith® 2014 – Green Day - “American Idiot”,False,258366,2013
Casual,Rocksmith® 2014 – B’z Song Pack,Rocksmith® 2014 – B’z Song Pack,False,258371,2013
Simulation,Rocksmith® 2014 – B’z Song Pack,Rocksmith® 2014 – B’z Song Pack,False,258371,2013
Action,Ring Runner: Flight of the Sages,Ring Runner: Flight of the Sages,False,258010,2013
Indie,Ring Runner: Flight of the Sages,Ring Runner: Flight of the Sages,False,258010,2013
RPG,Ring Runner: Flight of the Sages,Ring Runner: Flight of the Sages,False,258010,2013
Action,Assassin’s Creed® IV Black Flag™ - Season Pass,Assassin’s Creed® IV Black Flag™ - Season Pass,False,260950,2013
Adventure,Assassin’s Creed® IV Black Flag™ - Season Pass,Assassin’s Creed® IV Black Flag™ - Season Pass,False,260950,2013
Action,Assassin’s Creed® IV Black Flag™ - Time saver: Resources Pack,Assassin’s Creed® IV Black Flag™ - Time saver: Resources Pack,False,260470,2013
Adventure,Assassin’s Creed® IV Black Flag™ - Time saver: Resources Pack,Assassin’s Creed® IV Black Flag™ - Time saver: Resources Pack,False,260470,2013
Action,Assassin’s Creed® IV Black Flag™ - Death Vessel Pack,Assassin’s Creed® IV Black Flag™ - Death Vessel Pack,False,260473,2013
Adventure,Assassin’s Creed® IV Black Flag™ - Death Vessel Pack,Assassin’s Creed® IV Black Flag™ - Death Vessel Pack,False,260473,2013
Action,Assassin’s Creed® IV Black Flag™,Assassin’s Creed® IV Black Flag™,False,242050,2013
Adventure,Assassin’s Creed® IV Black Flag™,Assassin’s Creed® IV Black Flag™,False,242050,2013
Action,Gimbal,Gimbal,False,252070,2013
Indie,Gimbal,Gimbal,False,252070,2013
Adventure,Montague's Mount,Montague's Mount,False,258950,2013
Indie,Montague's Mount,Montague's Mount,False,258950,2013
Action,Assassin’s Creed® IV Black Flag™ - Time saver: Activities Pack,Assassin’s Creed® IV Black Flag™ - Time saver: Activities Pack,False,260472,2013
Adventure,Assassin’s Creed® IV Black Flag™ - Time saver: Activities Pack,Assassin’s Creed® IV Black Flag™ - Time saver: Activities Pack,False,260472,2013
Animation &amp; Modeling,Axis Game Factory's AGFPRO v3,Axis Game Factory's AGFPRO v3,False,253370,2013
Design &amp; Illustration,Axis Game Factory's AGFPRO v3,Axis Game Factory's AGFPRO v3,False,253370,2013
Education,Axis Game Factory's AGFPRO v3,Axis Game Factory's AGFPRO v3,False,253370,2013
Software Training,Axis Game Factory's AGFPRO v3,Axis Game Factory's AGFPRO v3,False,253370,2013
Utilities,Axis Game Factory's AGFPRO v3,Axis Game Factory's AGFPRO v3,False,253370,2013
Action,Assassin’s Creed® IV Black Flag™ - Time saver: Collectibles Pack,Assassin’s Creed® IV Black Flag™ - Time saver: Collectibles Pack,False,260471,2013
Adventure,Assassin’s Creed® IV Black Flag™ - Time saver: Collectibles Pack,Assassin’s Creed® IV Black Flag™ - Time saver: Collectibles Pack,False,260471,2013
Action,Eryi's Action,Eryi's Action,False,261700,2013
Indie,Eryi's Action,Eryi's Action,False,261700,2013
Indie,9.03m,9.03m,False,263100,2013
Action,Desperados: Wanted Dead or Alive,Desperados: Wanted Dead or Alive,False,260730,2001
Strategy,Desperados: Wanted Dead or Alive,Desperados: Wanted Dead or Alive,False,260730,2001
Adventure,The Mysterious Cities of Gold,The Mysterious Cities of Gold,False,261940,2013
Casual,The Mysterious Cities of Gold,The Mysterious Cities of Gold,False,261940,2013
Indie,The Mysterious Cities of Gold,The Mysterious Cities of Gold,False,261940,2013
Simulation,Train Simulator: MRCE ES 64 U2 'Taurus' Loco Add-On,Train Simulator: MRCE ES 64 U2 'Taurus' Loco Add-On,False,222608,2013
Simulation,Train Simulator: GWR 56XX Loco Add-On,Train Simulator: GWR 56XX Loco Add-On,False,208370,2013
Action,Mutant Mudds Deluxe,Mutant Mudds Deluxe,False,247370,2013
Indie,Mutant Mudds Deluxe,Mutant Mudds Deluxe,False,247370,2013
Adventure,The Last Express Gold Edition,The Last Express Gold Edition,False,252710,1997
Action,Saints Row IV - Hey Ash Whatcha Playin? Pack,Saints Row IV - Hey Ash Whatcha Playin? Pack,False,247302,2013
Adventure,Saints Row IV - Hey Ash Whatcha Playin? Pack,Saints Row IV - Hey Ash Whatcha Playin? Pack,False,247302,2013
Simulation,Bus-Simulator 2012,Bus-Simulator 2012,False,253770,2012
Adventure,Finding Teddy,Finding Teddy,False,259600,2013
Indie,Finding Teddy,Finding Teddy,False,259600,2013
Adventure,Dark Fall 2: Lights Out,Dark Fall 2: Lights Out,False,260710,2004
Adventure,Dark Fall: The Journal,Dark Fall: The Journal,False,260690,2002
Casual,Alex Hunter - Lord of the Mind Platinum Edition,Alex Hunter - Lord of the Mind Platinum Edition,False,266940,2013
Action,Batman: Arkham Origins - Initiation,Batman: Arkham Origins - Initiation,False,237619,2013
Adventure,Batman: Arkham Origins - Initiation,Batman: Arkham Origins - Initiation,False,237619,2013
Indie,Maia,Maia,True,252250,2013
Simulation,Maia,Maia,True,252250,2013
Strategy,Maia,Maia,True,252250,2013
Early Access,Maia,Maia,True,252250,2013
Simulation,The Holiday Express,The Holiday Express,False,222621,2013
